,phone,word
1602,ɔ n s,"['onst', 'ons']"
1603,ɔ n s t ʁ ʊ k tʰ øː ɐ,"['onstrukteure', 'onstrukteur']"
1604,ɔ n t,"['ont', 'ond']"
1605,ɔ n tʰ a x s,"['onntags', 'ontags']"
1606,ɔ n tʰ aː k,"['ontag', 'onntag']"
1608,ɔ n tʰ eː n ə,"['ontaine', 'ontäne']"
1609,ɔ n tʰ ɪ,"['onti', 'onty']"
1610,ɔ n z ɛ k v ɛ n s,"['onsequence', 'onsequences']"
1611,ɔ n ɐ,"['oner', 'onner', 'oesner']"
1612,ɔ n ɔ ɐ,"['onnor', 'onor']"
1613,ɔ n ɔ ɡ ʁ a f iː,"['onografie', 'onographie']"
1614,ɔ n ɔ ɡ ʁ a m,"['onogram', 'onogramm']"
1615,ɔ n ə,"['one', 'onne']"
1616,ɔ n ɛ l ɪ,"['onely', 'onnelly']"
1617,ɔ n ɛ t,"['onett', 'onnect']"
1620,ɔ n ʃ a f t,"['onnschaft', 'onschaft']"
1621,ɔ p s,"['ops', 'obs']"
1622,ɔ pʰ ɔ ɡ ʁ a f iː,"['opographie', 'opografie']"
1623,ɔ pʰ ɔ ɡ ʁ aː f ɪ ʃ,"['opografisch', 'opographisch']"
1624,ɔ pʰ ə,"['oppe', 'ope']"
1625,ɔ pʰ ə s,"['oppes', 'opes']"
1626,ɔ pʰ ɪ,"['obi', 'oppi', 'opy']"
1627,ɔ pʰ ɪ ŋ,"['oping', 'opping']"
1628,ɔ pʰ ʊ l eː ɐ,"['opulaire', 'opulär']"
1629,ɔ s k aː n a,"['oskana', 'oscana']"
1630,ɔ s t d ɔ k,"['ostdoc', 'ostdoceit']"
1631,ɔ s t ɔ k,"['ostok', 'ostock']"
1632,ɔ s ə s,"['osses', 'oses']"
1633,ɔ s ɪ,"['ossy', 'ossi']"
1634,ɔ ts,"['odz', 'otz', 'oyds']"
1635,ɔ ts n̩,"['otzen', 'ozen']"
1636,ɔ tʰ a,"['otta', 'otha', 'ota']"
1637,ɔ tʰ a ʁ,"['otar', 'othar']"
1638,ɔ tʰ aj s,"['oteiß', 'oteiss']"
1639,ɔ tʰ aw,"['ottau', 'oteau']"
1640,ɔ tʰ aː l,"['otal', 'ottal']"
1641,ɔ tʰ aː n ɪ k,"['otanic', 'otanik']"
1642,ɔ tʰ n̩,"['oten', 'otten']"
1643,ɔ tʰ n̩ b ʊ ʁ k,"['othenburg', 'ottenburg']"
1644,ɔ tʰ ɐ,"['other', 'oter', 'otter']"
1645,ɔ tʰ ɔ,"['oto', 'otto', 'otho']"
1646,ɔ tʰ ə,"['othe', 'otte']"
1647,ɔ tʰ ə s,"['ottes', 'othes']"
1648,ɔ tʰ ɛ n ts ɪ aː l,"['otenzial', 'otential']"
1649,ɔ tʰ ɪ,"['oty', 'otti']"
1650,ɔ v aː k,"['ovak', 'owak']"
1651,ɔ v iː,"['ovie', 'owie']"
1652,ɔ v iː s,"['ovies', 'ovis']"
1654,ɔ v ɪ,"['ovie', 'ovi']"
1655,ɔ v ɪ ŋ,"['owing', 'oving']"
1656,ɔ z aw,"['osau', 'oseau']"
1658,ɔ ŋ,"['on', 'ong']"
1659,ɔ ŋ k ʁ eː tʰ ə,"['onkrete', 'oncrete']"
1660,ɔ ŋ s,"['ongs', 'ons']"
1661,ɔ ɔ p,"['oop', 'oob']"
1662,ɔ ɔ ɐ s,"['oores', 'oors']"
1663,ɔ ɛ l ə,"['oele', 'ochelle']"
1665,ɔ ɡ ɐ,"['ogger', 'oger']"
1666,ɔ ɡ ə,"['oge', 'ogge']"
1667,ɔ ɪ,"['oy', 'oey']"
1668,ɔ ɪ s,"['owys', 'oys']"
1669,ɔ ɲ cʰ ɪ,"['onky', 'onkey']"
1670,ɔ ʁ a s,"['oroughs', 'oras', 'orace']"
1671,ɔ ʁ aː m,"['oram', 'orham']"
1672,ɔ ʁ aː t,"['orrat', 'onrad']"
1673,ɔ ʁ aː t s,"['onrads', 'orrats']"
1674,ɔ ʁ cʰ ɪ,"['orki', 'orcy']"
1675,ɔ ʁ d n ə tʰ ə,"['ordnete', 'eordnete']"
1676,ɔ ʁ d ɐ,"['ordere', 'order']"
1677,ɔ ʁ d ɐ n,"['ordern', 'orderen']"
1678,ɔ ʁ h ɛ ʁ ʃ a f t,"['orherrschaft', 'orherschaft']"
1679,ɔ ʁ iː n,"['orhin', 'oreen']"
1680,ɔ ʁ k,"['orck', 'ork', 'org']"
1681,ɔ ʁ m a n,"['orrmann', 'ormann']"
1682,ɔ ʁ m aː t,"['ormat', 'ohammad']"
1683,ɔ ʁ n aː m ə,"['ornahme', 'orname']"
1684,ɔ ʁ n ɔ ɡ ʁ a f iː,"['ornographie', 'ornografie']"
1685,ɔ ʁ p,"['orb', 'orp']"
1686,ɔ ʁ p s,"['orbs', 'orps', 'orbes']"
1687,ɔ ʁ s,"['orce', 'ors']"
1688,ɔ ʁ t s,"['orts', 'ords']"
1689,ɔ ʁ tʰ ɔ,"['ordeaux', 'orto']"
1690,ɔ ʁ v a ʁ t,"['orwart', 'orward']"
1691,ɔ ʁ ç,"['orch', 'org']"
1692,ɔ ʁ ç a ʁ t,"['orchard', 'orchardt']"
1693,ɔ ʁ ɐ,"['orher', 'orrer']"
1694,ɔ ʁ ɔ n j a,"['oroniaee', 'oronha']"
1695,ɔ ʁ ɛ k tʰ oː ɐ,"['oirektor', 'onrektor', 'orrektor']"
1696,ɔ ʁ ɛ l,"['orrell', 'orell']"
1697,ɔ ʁ ɛ s,"['orres', 'ores']"
1698,ɔ ʁ ɛ s t,"['orest', 'orrest']"
1699,ɔ ʁ ɛ tʰ ɔ kʰ aː pʰ ɛ l ə,"['oretokapelle', 'orettokapelle']"
1700,ɔ ʁ ɛ ɪ,"['oray', 'orey']"
1701,ɔ ʁ ɪ,"['ory', 'ori', 'orry']"
1702,ɔ ʁ ɪ n,"['orhin', 'orin']"
1703,ɔ ʁ ɪ n a,"['orina', 'orinna']"
1704,ɔ ʁ ɪ s,"['oris', 'orris']"
1705,ɔ ʃ ɪ,"['oshi', 'hashi']"
1706,ɔ ʊ l,"['eoul', 'oul']"
1708,ɔ ʊ ɡ n̩,"['oogan', 'ogan']"
1709,ɔʏ f n̩,"['euffen', 'äufen']"
1710,ɔʏ f ɐ,"['euffer', 'äufer']"
1712,ɔʏ l n̩,"['eulen', 'äulen']"
1713,ɔʏ l ə,"['äule', 'eule']"
1714,ɔʏ n,"['oin', 'eun']"
1715,ɔʏ n t,"['oint', 'euent']"
1716,ɔʏ n tʰ ɐ,"['ointer', 'eunter']"
1717,ɔʏ n ə,"['cheune', 'eune']"
1718,ɔʏ s ɐ,"['äußere', 'äusser']"
1719,ɔʏ s ɐ n,"['äußern', 'äußeren']"
1720,ɔʏ s ɐ s t,"['äusserst', 'äußerst']"
1721,ɔʏ s ɐ s t n̩,"['äussersten', 'äußersten']"
1722,ɔʏ s ɐ tʰ ə,"['äußerte', 'äusserte']"
1723,ɔʏ t,"['eut', 'euth']"
1724,ɔʏ tʰ n̩,"['euten', 'euthen']"
1725,ɔʏ tʰ ə,"['eute', 'eutte']"
1726,ɔʏ z n̩,"['äusen', 'eusen']"
1727,ɔʏ z ɐ,"['äuser', 'euser']"
1728,ɔʏ ç,"['euch', 'eug']"
1729,ɔʏ ɐ,"['euere', 'euer']"
1730,ɔʏ ɐ n,"['cheuern', 'euern']"
1731,ɔʏ ɔ ʁ d n ʊ ŋ,"['uordnung', 'auordnung', 'euordnung']"
1732,ɔʏ ʁ n̩,"['euren', 'äuren']"
1733,ɔʏ ʁ ə,"['eure', 'äure']"
1734,ə,"['rze', 'nge']"
1735,ə ʃ ɛ f t,"['eeeschäft', 'eschäft']"
1736,ɛ,"['e', 'äh']"
1737,ɛ aː,"['ea', 'eah']"
1738,ɛ aː l t,"['ealed', 'ealth']"
1739,ɛ aː t,"['eath', 'eat', 'ead']"
1741,ɛ cʰ ɪ,"['eki', 'eky', 'acky']"
1742,ɛ cʰ ɪ ŋ,"['ecking', 'eking']"
1743,ɛ d a,"['edda', 'eda', 'edah']"
1745,ɛ d ɐ,"['edder', 'eader', 'äder']"
1747,ɛ d ɪ cʰ ɪ,"['edici', 'edii']"
1748,ɛ d ɪ ŋ,"['eading', 'eding']"
1749,ɛ f,"['eff', 'f', 'ef']"
1750,ɛ f l ɐ,"['cheffler', 'chaeffler']"
1751,ɛ f s,"['aefs', 'eafs']"
1752,ɛ f t,"['ft', 'eft']"
1753,ɛ f tʰ ə,"['fte', 'efte']"
1754,ɛ f ɐ,"['cheffer', 'chäffer', 'chaeffer']"
1755,ɛ f ə,"['effe', 'ffe', 'eeffe']"
1756,ɛ f ɛ k t,"['ffekt', 'ndeffekt', 'efekt']"
1758,ɛ f ɛ k tʰ iː f,"['ffektiv', 'effektiv']"
1759,ɛ f ɛ k tʰ iː v ə,"['ffective', 'effektive']"
1760,ɛ f ɪ ŋ n̩,"['effingen', 'fäffingen']"
1762,ɛ k s,"['echs', 'ex', 'ecks']"
1763,ɛ k s t,"['ächst', 'ext']"
1764,ɛ k s t n̩,"['ächsten', 'exten']"
1765,ɛ k s t ɐ,"['echster', 'ächster', 'exter']"
1766,ɛ k s t ə,"['echste', 'exte', 'ächste']"
1767,ɛ k s t ə s,"['ächstes', 'extes']"
1768,ɛ k s t ə ʁ,"['echster', 'ächster']"
1769,ɛ k s t ʁ eː m,"['extreme', 'extrem']"
1770,ɛ k s ɪ kʰ ɔ,"['exico', 'exiko']"
1771,ɛ k t ʃ n̩,"['ection', 'action']"
1772,ɛ k tʰ oː ɐ,"['ector', 'ektor']"
1773,ɛ k tʰ ʊ s,"['actus', 'ectus']"
1774,ɛ k ʁ eː t,"['ecret', 'ekret']"
1775,ɛ k ʁ eː t s,"['ekrets', 'ecrets']"
1776,ɛ kʰ a,"['ekka', 'eca', 'scheka']"
1777,ɛ kʰ aː d ə,"['ecade', 'ekade']"
1778,ɛ kʰ aː n,"['ekan', 'acan']"
1779,ɛ kʰ n̩,"['ecken', 'äcken']"
1780,ɛ kʰ ɐ,"['ecker', 'äcker']"
1781,ɛ kʰ ɐ s,"['ekkers', 'eckers', 'äckers']"
1782,ɛ kʰ ɐ t,"['ecard', 'eckert']"
1783,ɛ kʰ ɔ b ɪ,"['acobi', 'acoby']"
1784,ɛ kʰ ə,"['ecke', 'eseke', 'eecke']"
1785,ɛ l a,"['ela', 'ella']"
1786,ɛ l aj t,"['elight', 'eleit']"
1787,ɛ l b n̩,"['lben', 'elben']"
1788,ɛ l b ɐ,"['älber', 'elber']"
1789,ɛ l b ə,"['lbe', 'elbe']"
1790,ɛ l b ɛ ʁ t,"['lbert', 'elbert']"
1791,ɛ l b ɪ,"['elby', 'lbi']"
1792,ɛ l d n̩,"['elden', 'lden']"
1793,ɛ l d ɐ,"['elder', 'älder']"
1794,ɛ l d ɐ n,"['eldern', 'äldern']"
1795,ɛ l d ə,"['elde', 'lde']"
1796,ɛ l eː,"['elais', 'elee']"
1797,ɛ l eː ɡ ə,"['elege', 'eläge']"
1798,ɛ l f,"['lf', 'elf']"
1800,ɛ l f a ʁ b n̩,"['lfarben', 'ellfarben']"
1801,ɛ l f j eː ʁ ɪ ɡ ɐ,"['lfjähriger', 'elfjähriger']"
1803,ɛ l f n̩,"['elfen', 'lfen']"
1804,ɛ l f tʰ ɐ,"['lfter', 'elfter']"
1805,ɛ l f tʰ ə,"['lfte', 'elfte', 'älfte']"
1808,ɛ l h aj m,"['elheim', 'ellheim']"
1809,ɛ l j ʊ s,"['ellius', 'elius']"
1810,ɛ l kʰ n̩,"['elken', 'ngelken']"
1811,ɛ l kʰ ə,"['elke', 'lke']"
1812,ɛ l m,"['lm', 'elm']"
1813,ɛ l m a,"['lma', 'elma']"
1814,ɛ l m aː n,"['lman', 'elman']"
1815,ɛ l m s,"['lms', 'elms']"
1816,ɛ l m uː t,"['ellmuth', 'elmut', 'elmuth']"
1817,ɛ l m ɐ,"['ellmer', 'lmer']"
1818,ɛ l m ə,"['lme', 'elme']"
1819,ɛ l n ɐ,"['ltner', 'ellner']"
1820,ɛ l n̩,"['ällen', 'ellen', 'eychellen']"
1821,ɛ l oː d ɪ k,"['elodic', 'elodik']"
1822,ɛ l oː n ə,"['elone', 'ellone']"
1823,ɛ l p,"['lp', 'elb', 'lb']"
1824,ɛ l p s,"['elbes', 'elbst']"
1825,ɛ l s,"['ls', 'ells', 'els']"
1826,ɛ l t h ɛ ʁ,"['eldherr', 'ltherr']"
1827,ɛ l t m a n,"['eltmann', 'ltmann']"
1828,ɛ l t s,"['elds', 'elts']"
1829,ɛ l t ʃ t a t,"['eltstadt', 'ltstadt']"
1830,ɛ l ts,"['eltz', 'elz']"
1831,ɛ l ts ɐ,"['eltzer', 'elzer']"
1832,ɛ l ts ə,"['lze', 'eelze', 'elze']"
1833,ɛ l tʰ eː ʁ n̩,"['lteren', 'ltären']"
1834,ɛ l tʰ eː ʁ ə,"['ltere', 'ltäre']"
1835,ɛ l tʰ n̩,"['elten', 'lten']"
1836,ɛ l tʰ ɐ,"['lter', 'älter', 'elter']"
1837,ɛ l tʰ ɐ s,"['elters', 'lters']"
1838,ɛ l tʰ ə s t n̩,"['ltesten', 'ältesten']"
1839,ɛ l tʰ ə s t ə,"['älteste', 'lteste']"
1840,ɛ l tʰ ə ʁ n̩,"['lteren', 'älteren']"
1841,ɛ l tʰ ə ʁ ə,"['ältere', 'ltere']"
1842,ɛ l tʰ ɪ s,"['ltis', 'eltis']"
1843,ɛ l z n̩,"['elsen', 'lsen']"
1844,ɛ l z oː,"['lso', 'elso']"
1845,ɛ l z oː n,"['lson', 'ellson', 'elson']"
1846,ɛ l z ɐ,"['lser', 'elser']"
1847,ɛ l ç ə,"['elche', 'lche']"
1848,ɛ l ɐ,"['cheller', 'eller', 'eiller']"
1849,ɛ l ə s,"['elles', 'eles']"
1850,ɛ l ɛ f oː n,"['elefon', 'elefonen']"
1851,ɛ l ɟ iː ɐ,"['lgier', 'elgier']"
1852,ɛ l ɡ a,"['lga', 'elga']"
1853,ɛ l ɡ n̩,"['lgen', 'elgen']"
1854,ɛ l ɡ ə,"['elge', 'lge']"
1855,ɛ l ɪ k s,"['elix', 'eliks']"
1856,ɛ l ɪ ŋ,"['elling', 'chelling']"
1857,ɛ l ɪ ŋ n̩,"['elingen', 'ellingen']"
1858,ɛ l ʃ,"['elsh', 'elsch']"
1859,ɛ l ʊ,"['elew', 'ellew']"
1860,ɛ m,"['em', 'emm', 'm']"
1861,ɛ m a,"['mma', 'ema']"
1862,ɛ m a n t,"['emand', 'emandt']"
1863,ɛ m b ɐ,"['ember', 'mber']"
1864,ɛ m d n̩,"['mden', 'emden']"
1865,ɛ m l̩,"['emel', 'emmel']"
1866,ɛ m n̩,"['ämmen', 'emmen']"
1867,ɛ m pf ɛ ŋ t,"['empfängt', 'mpfängt']"
1868,ɛ m pf ɪ n d n̩,"['mpfinden', 'empfinden']"
1869,ɛ m pf ʊ ŋ,"['ämpfung', 'mpfung']"
1870,ɛ m pʰ iː ʁ ɪ ʃ ə,"['empirische', 'mpirische']"
1871,ɛ m pʰ l̩,"['mpel', 'empel']"
1872,ɛ m pʰ l̩ a n l aː ɡ n̩,"['empelanlagen', 'mpelanlagen']"
1873,ɛ m pʰ oː ɐ,"['mpor', 'empor']"
1874,ɛ m pʰ oː ʁ ə,"['mpore', 'empore']"
1875,ɛ m pʰ ɐ,"['emper', 'mper']"
1876,ɛ m t,"['mt', 'emd']"
1877,ɛ m ɐ,"['emmer', 'ämer', 'emer']"
1878,ɛ m ɛ s,"['ms', 'emäß']"
1879,ɛ m ɪ k s,"['emixes', 'emix']"
1880,ɛ n,"['enn', 'en', 'n']"
1881,ɛ n a n t,"['ennant', 'enannt']"
1882,ɛ n aw ɐ,"['enauere', 'enauer']"
1883,ɛ n d l ɐ,"['ändler', 'ndler']"
1884,ɛ n d l̩,"['endel', 'ändel']"
1885,ɛ n d n̩,"['enden', 'änden', 'eenden']"
1886,ɛ n d ɐ,"['ender', 'änder', 'nder']"
1887,ɛ n d ɐ n,"['endern', 'ndern', 'ändern']"
1888,ɛ n d ɐ s,"['nders', 'enders']"
1889,ɛ n d ɐ s d ɔ ʁ f,"['endersdorf', 'ndersdorf']"
1890,ɛ n d ɐ tʰ n̩,"['änderten', 'nderten']"
1891,ɛ n d ɐ z ɔ n s,"['ndersons', 'endersons']"
1892,ɛ n d ɔ v ɐ,"['ndover', 'endover']"
1893,ɛ n d ə,"['ende', 'ände', 'nde']"
1894,ɛ n d ə ʁ ʊ ŋ,"['änderung', 'nderung']"
1895,ɛ n d ɛ f ɛ k t,"['ndeffekt', 'endefekt']"
1896,ɛ n d ɪ,"['ndy', 'andy']"
1897,ɛ n d ʁ ɪ k,"['endrik', 'endrick']"
1898,ɛ n d ʁ ɪ k s,"['endrix', 'endricks']"
1899,ɛ n d ʊ ŋ,"['endung', 'ndung']"
1900,ɛ n f,"['enf', 'enagh']"
1901,ɛ n f ɐ,"['enver', 'enfer']"
1902,ɛ n h aw z n̩,"['ennhausen', 'hannhausen']"
1903,ɛ n iː,"['enie', 'ennie']"
1904,ɛ n kʰ l̩,"['nkel', 'enckel']"
1906,ɛ n s ç n̩,"['enschen', 'änschen']"
1907,ɛ n t f ɛ ʁ n n̩,"['ntfernen', 'entfernen']"
1908,ɛ n t f ɛ ʁ n t,"['ntfernt', 'entfernt']"
1909,ɛ n t h a l tʰ n̩,"['enthalten', 'nthalten']"
1910,ɛ n t h ɛ l t,"['enthält', 'nthält']"
1911,ɛ n t l a n t,"['entland', 'endland']"
1912,ɛ n t l a ŋ,"['entlang', 'ntlang']"
1913,ɛ n t l aː d n̩,"['ntladen', 'entladen']"
1914,ɛ n t l iː s,"['entliess', 'entließ']"
1915,ɛ n t l ɪ ç,"['endlich', 'ndlich']"
1916,ɛ n t pʰ ʊ ŋ k t,"['endepunkt', 'ndpunkt']"
1917,ɛ n t v eː d ɐ,"['ntweder', 'entweder']"
1919,ɛ n t v ɔ ɐ f n̩,"['ntworfen', 'entworfen']"
1920,ɛ n t v ɛ s ɐ t,"['entwässert', 'ntwässert']"
1921,ɛ n t v ɪ kʰ l̩ t,"['entwickelt', 'ntwickelt']"
1922,ɛ n t ɟ eː ɡ n̩,"['ntgegen', 'entgegen']"
1923,ɛ n t ɟ ʏ l tʰ ɪ k,"['ndgültig', 'endgültig']"
1925,ɛ n t ɟ ʏ l tʰ ɪ ɡ ə,"['ndgültige', 'endgültige']"
1926,ɛ n t ʁ aː l,"['entral', 'entraal']"
1927,ɛ n t ʁ ɔ,"['entro', 'ntro']"
1928,ɛ n t ʁ ə,"['entre', 'ntere']"
1929,ɛ n t ʃ aj d n̩ d ə,"['ntscheidende', 'entscheidende']"
1930,ɛ n t ʃ aj d n̩ d ə s,"['entscheidendes', 'ntscheidendes']"
1931,ɛ n t ʃ aj d n̩ t,"['entscheidend', 'ntscheidend']"
1932,ɛ n t ʃ aj d ə,"['ntscheide', 'entscheide']"
1936,ɛ n t ʃ p ʁ ɛ ç n̩ d ə,"['entsprechende', 'ntsprechende']"
1937,ɛ n t ʃ p ʁ ɛ ç n̩ t,"['entsprechend', 'ntsprechend']"
1939,ɛ n t ʃ p ʁ ɪ ç t,"['entspricht', 'ntspricht']"
1940,ɛ n t ʃ t a n d n̩,"['ntstanden', 'entstanden']"
1941,ɛ n t ʃ t eː n̩,"['ntstehen', 'entstehen']"
1942,ɛ n t ʃ t eː ə n d ə,"['ntstehende', 'entstehende']"
1943,ɛ n t ʃ ʊ l d ɪ ɡ n̩,"['entschuldigen', 'ntschuldigen']"
1944,ɛ n ts,"['enz', 'nz']"
1945,ɛ n ts aj ç n̩,"['nzeichen', 'ennzeichen']"
1946,ɛ n ts iː n,"['enzin', 'encin']"
1947,ɛ n ts n̩,"['entzen', 'enzen']"
1948,ɛ n ts ə,"['enze', 'änze']"
1949,ɛ n ts ʃ,"['antzsch', 'entzsch']"
1950,ɛ n tʰ aː l,"['ental', 'aintal']"
1951,ɛ n tʰ iː l t,"['enthielt', 'ntield']"
1952,ɛ n tʰ l̩,"['äntel', 'ntel']"
1953,ɛ n tʰ oː n,"['enton', 'nton']"
1955,ɛ n tʰ ɐ,"['nter', 'enter', 'ntere']"
1956,ɛ n tʰ ɐ n,"['entern', 'ntern']"
1959,ɛ n tʰ ə,"['nte', 'ente']"
1960,ɛ n tʰ ɛ ʁ z oː n,"['nderson', 'enderson']"
1961,ɛ n v ɛ n tʰ a ʁ,"['nventarr', 'nventar']"
1962,ɛ n z a,"['ensa', 'nsa']"
1963,ɛ n z iː d ə,"['nside', 'enside']"
1964,ɛ n z oː n,"['enson', 'nson']"
1965,ɛ n z ə,"['änse', 'ense']"
1966,ɛ n z ɪ ŋ n̩,"['nsingen', 'ensingen']"
1967,ɛ n ɐ n,"['cannern', 'ännern']"
1969,ɛ n ɔ,"['enno', 'eno']"
1970,ɛ n ɔ n,"['ennon', 'enon']"
1971,ɛ n ɔ x,"['ennoch', 'enoch']"
1972,ɛ n ə,"['ene', 'enne', 'nne']"
1973,ɛ n ə d ɪ,"['enedey', 'ennedy']"
1975,ɛ n ə s,"['ennes', 'enes']"
1976,ɛ n ə t,"['ennet', 'enet']"
1978,ɛ n ɛ t,"['enneth', 'ennett']"
1981,ɛ n ɡ l aj ç,"['ngleich', 'enngleich']"
1982,ɛ n ɪ,"['enney', 'enny', 'eni']"
1983,ɛ n ɪ k,"['enig', 'enick']"
1984,ɛ n ɪ m,"['enimm', 'enim']"
1985,ɛ n ɪ n,"['ennin', 'enin']"
1986,ɛ n ɪ s,"['ennis', 'enis']"
1987,ɛ n ɪ ç,"['enig', 'ennig']"
1988,ɛ n ɪ ŋ ɐ,"['enninger', 'eninger']"
1989,ɛ n ɪ ʃ,"['aenisch', 'änisch']"
1990,ɛ n ʁ ɪ,"['enry', 'enri']"
1992,ɛ n ʊ s,"['enuss', 'enus']"
1993,ɛ oː n h a ʁ t,"['eonhardt', 'eonhard']"
1994,ɛ p v ɔ ʁ t,"['apworth', 'epworth']"
1996,ɛ pʰ a,"['epa', 'appa']"
1997,ɛ pʰ a ʁ a tʰ uː ɐ,"['eparatur', 'pparatur']"
1998,ɛ pʰ a ʁ tʰ ɛ m ɛ n t,"['ppartement', 'epartement']"
1999,ɛ pʰ ɐ s,"['eppers', 'appers']"
2000,ɛ pʰ ə,"['appe', 'epe', 'eppe']"
2001,ɛ pʰ ə n h aj m,"['appenheim', 'eppenheim']"
2002,ɛ pʰ ɪ ŋ,"['eping', 'apping']"
2003,ɛ pʰ ʊ b l ɪ kʰ a,"['epublika', 'epubblica']"
2004,ɛ s a,"['esa', 'essa']"
2005,ɛ s j oː n,"['ession', 'ecession']"
2006,ɛ s k ɔ f,"['eeskow', 'eskow']"
2007,ɛ s l ɐ,"['essler', 'ässler']"
2008,ɛ s l̩,"['essel', 'esle']"
2009,ɛ s n a,"['esna', 'essna']"
2010,ɛ s n ɐ,"['essner', 'esner']"
2011,ɛ s n̩,"['ässen', 'essen']"
2012,ɛ s t,"['ässt', 'est']"
2013,ɛ s t eː t,"['esteht', 'estädt']"
2014,ɛ s t f aː l n̩,"['estphalen', 'estfalen']"
2015,ɛ s t n̩,"['ästen', 'esten', 'eesten']"
2016,ɛ s t ɐ,"['orcester', 'ester']"
2017,ɛ s t ə,"['äste', 'este']"
2018,ɛ s t ʃ t ɔ f,"['eststoffe', 'eststoff']"
2019,ɛ s uː ɐ s,"['esources', 'essource', 'esource']"
2020,ɛ s uː ɐ s n̩,"['essourcen', 'esourcen']"
2021,ɛ s ɐ,"['esser', 'ngesser']"
2022,ɛ s ɔ ʁ t s,"['esorts', 'essorts']"
2023,ɛ s ə,"['esse', 'ässe', 'sse']"
2024,ɛ s ɛ s ɛ n s,"['ssence', 'ssens']"
2025,ɛ s ɛ ʁ t,"['esert', 'essert']"
2026,ɛ s ɪ,"['essy', 'essie']"
2027,ɛ s ʊ ŋ,"['essung', 'esung']"
2028,ɛ s ʊ ŋ n̩,"['esungen', 'essungen']"
2029,ɛ t b ə v ɛ ʁ p,"['ettbewerb', 'ettbewerbe']"
2030,ɛ t b ə v ɛ ʁ p s,"['ettbewerbes', 'ettbewerbs']"
2031,ɛ t l n̩,"['ettlen', 'edlen']"
2032,ɛ t l ə,"['edle', 'choettle']"
2033,ɛ t s,"['eads', 'eths', 'ets']"
2034,ɛ t v ɪ k,"['ettwig', 'edwig']"
2035,ɛ t ʃ,"['atch', 'etc']"
2036,ɛ ts l̩,"['ezzel', 'etzel']"
2037,ɛ ts t ɐ,"['etztere', 'etzter']"
2038,ɛ ts ə,"['etze', 'ätze']"
2039,ɛ tʰ a l n̩,"['etalen', 'etallen']"
2040,ɛ tʰ a x,"['etach', 'ettag']"
2041,ɛ tʰ iː n,"['ettin', 'etin']"
2042,ɛ tʰ l̩,"['ettel', 'ättel']"
2043,ɛ tʰ n̩,"['ätten', 'eten', 'etten']"
2044,ɛ tʰ ɐ,"['eter', 'äter', 'etter']"
2045,ɛ tʰ ɐ s,"['etters', 'eters']"
2046,ɛ tʰ ɔ,"['etto', 'eto']"
2047,ɛ tʰ ə n d ɔ ʁ f,"['ttendorf', 'ettendorf']"
2048,ɛ tʰ ə t,"['ättet', 'ettet']"
2050,ɛ tʰ ɪ ç,"['ettig', 'ettich']"
2051,ɛ tʰ ɪ ʃ n̩,"['ettischen', 'ätischen']"
2052,ɛ v a,"['eva', 'ewa']"
2053,ɛ v iː t,"['cevit', 'evid']"
2054,ɛ v n̩,"['eaven', 'even']"
2055,ɛ v ɐ,"['ever', 'eaver', 'egemür']"
2056,ɛ v ɪ n,"['evin', 'ewinn']"
2058,ɛ ç n̩,"['echen', 'ächen']"
2059,ɛ ç tʰ n̩,"['echten', 'ächten']"
2060,ɛ ç tʰ ɐ,"['echter', 'ächter']"
2061,ɛ ç tʰ ə,"['echte', 'ächte']"
2062,ɛ ç ɐ,"['ächer', 'echer']"
2063,ɛ ç ə,"['eche', 'äche']"
2064,ɛ ŋ,"['ng', 'eng']"
2065,ɛ ŋ k,"['enck', 'enk', 'esenk']"
2066,ɛ ŋ kʰ l̩,"['nkel', 'enkel']"
2067,ɛ ŋ kʰ n̩,"['ncken', 'enken']"
2068,ɛ ŋ kʰ ə,"['enke', 'änke']"
2069,ɛ ŋ l ɪ ʃ,"['englisch', 'nglisch', 'nglish']"
2070,ɛ ŋ l ɪ ʃ n̩,"['englischen', 'nglischen']"
2071,ɛ ŋ l ɪ ʃ ɐ,"['englischer', 'nglischer']"
2072,ɛ ŋ l ɪ ʃ ə,"['nglische', 'englische']"
2073,ɛ ŋ l̩,"['ängle', 'rzengel', 'ängel']"
2075,ɛ ŋ n̩,"['engen', 'ängen']"
2076,ɛ ŋ n̩ f ɛ l t,"['engenfeld', 'ängenfeld']"
2077,ɛ ŋ s,"['eans', 'ängs']"
2078,ɛ ŋ s t,"['ängst', 'engst', 'ngst']"
2079,ɛ ŋ s t ə,"['engste', 'ngste']"
2080,ɛ ŋ ɐ,"['änger', 'ängere', 'enger']"
2081,ɛ ŋ ə,"['änge', 'enge', 'nge']"
2083,ɛ ŋ ə ʁ ə,"['ängere', 'engere']"
2084,ɛ ɐ,"['er', 'är']"
2085,ɛ ɐ aj n,"['ereinen', 'erein']"
2086,ɛ ɐ b aw ʊ ŋ,"['erbauung', 'rbauung']"
2087,ɛ ɐ b ɪ n d ʊ ŋ s ʃ t ʁ aː s ə,"['erbindungsstrasse', 'erbindungsstraße']"
2088,ɛ ɐ b ɪ s,"['erbys', 'erbiss']"
2089,ɛ ɐ b ɪ tʰ ə ʁ ʊ ŋ,"['erbitterung', 'rbitterung']"
2090,ɛ ɐ b ʊ n d n̩,"['erbunden', 'erbundene']"
